fileName goodnessValue sensitivityValue threshold kinRec STE-Unique-sens STE-Unique-BI STE-Unique-WI STE11-sens STE11-BI STE11-WI STE20-sens STE20-BI STE20-WI STE7-sens STE7-BI STE7-WI 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col16.tblout 114715 0.725 133.38 35 0.0 40 156 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col17.tblout 114670 0.725 133.38 35 0.0 40 156 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col18.tblout 117402 0.725 133.2 35 0.0 40 155 1.0 29 34 0.92 0 162 0.0 44 107 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col19.tblout 117402 0.725 133.2 35 0.0 40 155 1.0 29 34 0.92 0 162 0.0 44 107 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col20.tblout 117402 0.725 133.2 35 0.0 40 155 1.0 29 34 0.92 0 162 0.0 44 107 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col21.tblout 116607 0.725 132.93 35 0.0 40 155 1.0 29 34 0.92 0 160 0.0 44 107 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col22.tblout 115937 0.725 132.93 35 0.0 40 154 1.0 29 34 0.92 0 159 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col23.tblout 114486 0.725 132.48 35 0.0 40 155 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col24.tblout 114175 0.725 132.39 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col25.tblout 114205 0.725 132.39 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col26.tblout 114317 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col27.tblout 114317 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col28.tblout 114317 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col29.tblout 114436 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col30.tblout 114436 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col31.tblout 114436 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col32.tblout 114436 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col33.tblout 114831 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col34.tblout 114831 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col35.tblout 115001 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 160 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col36.tblout 115001 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 160 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col37.tblout 115507 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col38.tblout 115507 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col39.tblout 115507 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col4.tblout 115765 0.725 131.85 37 0.0 44 161 1.0 29 36 0.92 0 167 0.0 50 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col40.tblout 115507 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col41.tblout 115507 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col42.tblout 114267 0.725 132.12 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 45 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col43.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col44.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col45.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col46.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col47.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col48.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col49.tblout 116603 0.725 131.31 35 0.0 39 159 1.0 29 34 0.92 0 163 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col5.tblout 113637 0.725 135.26999999999998 36 0.0 45 159 1.0 29 35 0.92 0 166 0.0 51 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col6.tblout 114172 0.725 134.73 36 0.0 45 159 1.0 29 35 0.92 0 166 0.0 51 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col7.tblout 114172 0.725 134.91 36 0.0 45 159 1.0 29 35 0.92 0 166 0.0 51 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col8.tblout 110119 0.725 135.72 35 0.0 44 161 1.0 29 34 0.92 0 162 0.0 45 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row18_col9.tblout 110434 0.725 136.26 35 0.0 44 161 1.0 29 34 0.92 0 159 0.0 46 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col10.tblout 110161 0.725 135.54 35 0.0 44 160 1.0 29 34 0.92 0 161 0.0 45 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col11.tblout 114224 0.725 133.47 35 0.0 39 156 1.0 29 34 0.92 0 162 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col12.tblout 113027 0.725 133.38 35 0.0 40 156 1.0 29 34 0.92 0 160 0.0 44 103 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col13.tblout 113553 0.725 132.93 35 0.0 40 155 1.0 29 34 0.92 0 159 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col14.tblout 112900 0.725 132.75 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 42 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col15.tblout 113537 0.725 132.75 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 43 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col16.tblout 113537 0.725 132.75 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 43 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col17.tblout 113537 0.725 132.75 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 43 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col18.tblout 116821 0.725 132.75 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col19.tblout 116821 0.725 132.75 35 0.0 40 155 1.0 29 34 0.92 0 161 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col20.tblout 115733 0.725 132.39 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col21.tblout 115733 0.725 132.39 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col22.tblout 113610 0.725 131.76 35 0.0 40 153 1.0 29 34 0.92 0 161 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col23.tblout 113610 0.725 131.76 35 0.0 40 153 1.0 29 34 0.92 0 161 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col24.tblout 112932 0.725 131.76 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col25.tblout 112932 0.725 131.76 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col26.tblout 112932 0.725 131.76 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col27.tblout 113661 0.725 131.76 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col28.tblout 113850 0.725 131.67 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col29.tblout 113850 0.725 131.67 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col30.tblout 113076 0.725 131.67 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col31.tblout 113076 0.725 131.67 35 0.0 40 153 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col32.tblout 113812 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col33.tblout 113812 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col34.tblout 114182 0.725 131.67 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col35.tblout 114182 0.725 131.67 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col36.tblout 114182 0.725 131.67 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col37.tblout 114182 0.725 131.67 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col38.tblout 113489 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col39.tblout 113489 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col4.tblout 114089 0.725 131.85 37 0.0 44 160 1.0 29 36 0.92 0 167 0.0 50 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col40.tblout 113489 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col41.tblout 113489 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col42.tblout 115124 0.725 130.85999999999999 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col43.tblout 115124 0.725 130.85999999999999 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col44.tblout 115296 0.725 130.76999999999998 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col45.tblout 115296 0.725 130.76999999999998 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col46.tblout 115552 0.725 130.85999999999999 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col47.tblout 115552 0.725 130.85999999999999 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col48.tblout 115552 0.725 130.85999999999999 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col49.tblout 115552 0.725 130.85999999999999 35 0.0 38 158 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col5.tblout 114099 0.725 132.48 37 0.0 44 160 1.0 29 36 0.92 0 167 0.0 50 97 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col6.tblout 113005 0.725 134.91 36 0.0 45 159 1.0 29 34 0.92 0 166 0.0 50 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col7.tblout 113611 0.725 135.18 35 0.0 45 159 1.0 29 34 0.92 0 166 0.0 50 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col8.tblout 109718 0.725 135.26999999999998 35 0.0 44 159 1.0 29 34 0.92 0 162 0.0 45 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row19_col9.tblout 109618 0.725 134.91 35 0.0 44 160 1.0 29 34 0.92 0 162 0.0 45 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col10.tblout 110696 0.725 132.48 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 44 103 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col11.tblout 113184 0.725 133.10999999999999 35 0.0 39 155 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col12.tblout 113141 0.725 132.93 35 0.0 40 155 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col13.tblout 113018 0.725 132.66 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col14.tblout 113591 0.725 132.39 35 0.0 40 155 1.0 29 34 0.92 0 159 0.0 43 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col15.tblout 113993 0.725 132.48 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col16.tblout 113993 0.725 132.48 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col17.tblout 113993 0.725 132.39 35 0.0 40 156 1.0 29 34 0.92 0 159 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col18.tblout 116463 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col19.tblout 116463 0.725 132.21 35 0.0 40 154 1.0 29 34 0.92 0 161 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col20.tblout 116259 0.725 132.03 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col21.tblout 115165 0.725 131.94 35 0.0 40 153 1.0 29 34 0.92 0 159 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col22.tblout 113173 0.725 131.57999999999998 35 0.0 40 151 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col23.tblout 113642 0.725 131.4 35 0.0 40 152 1.0 29 34 0.92 0 161 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col24.tblout 112365 0.725 131.4 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col25.tblout 112365 0.725 131.4 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col26.tblout 112544 0.725 131.4 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col27.tblout 113438 0.725 131.4 35 0.0 39 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col28.tblout 113361 0.725 131.31 35 0.0 39 153 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col29.tblout 113361 0.725 131.31 35 0.0 39 153 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col30.tblout 113361 0.725 131.31 35 0.0 39 153 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col31.tblout 113555 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col32.tblout 113555 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 161 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col33.tblout 113677 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col34.tblout 113677 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col35.tblout 113677 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col36.tblout 113677 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col37.tblout 113677 0.725 131.22 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 45 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col38.tblout 113466 0.725 131.22 35 0.0 39 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col39.tblout 113466 0.725 131.22 35 0.0 39 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col4.tblout 113504 0.725 131.13 37 0.0 43 157 1.0 29 36 0.92 0 168 0.0 50 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col40.tblout 113466 0.725 131.22 35 0.0 39 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col41.tblout 113466 0.725 131.22 35 0.0 39 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col42.tblout 114645 0.725 130.41 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col43.tblout 114858 0.725 130.41 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col44.tblout 114858 0.725 130.41 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col45.tblout 114776 0.725 130.41 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col46.tblout 114776 0.725 130.41 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col47.tblout 114776 0.725 130.32 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col48.tblout 114776 0.725 130.32 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col49.tblout 114776 0.725 130.32 35 0.0 37 157 1.0 29 34 0.92 0 162 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col5.tblout 113246 0.725 131.57999999999998 37 0.0 44 159 1.0 29 35 0.92 0 167 0.0 50 97 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col6.tblout 112053 0.725 134.91 35 0.0 44 158 1.0 29 34 0.92 0 165 0.0 50 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col7.tblout 112195 0.725 134.82 35 0.0 44 158 1.0 29 34 0.92 0 166 0.0 50 95 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col8.tblout 108529 0.725 134.82 35 0.0 44 156 1.0 29 34 0.92 0 162 0.0 45 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row20_col9.tblout 108285 0.725 134.64 35 0.0 43 156 1.0 29 34 0.92 0 162 0.0 45 96 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col10.tblout 109856 0.725 132.12 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col11.tblout 112598 0.725 132.75 35 0.0 39 154 1.0 29 34 0.92 0 161 0.0 44 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col12.tblout 112874 0.725 132.75 35 0.0 39 154 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col13.tblout 113461 0.725 132.57 35 0.0 40 155 1.0 29 34 0.92 0 159 0.0 42 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col14.tblout 112957 0.725 132.12 35 0.0 39 155 1.0 29 34 0.92 0 158 0.0 43 106 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col15.tblout 113333 0.725 132.03 35 0.0 40 155 1.0 29 34 0.92 0 159 0.0 43 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col16.tblout 113252 0.725 132.03 35 0.0 39 155 1.0 29 34 0.92 0 159 0.0 43 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col17.tblout 116277 0.725 131.94 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 109 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col18.tblout 116277 0.725 131.94 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 109 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col19.tblout 116277 0.725 131.94 35 0.0 40 154 1.0 29 34 0.92 0 160 0.0 44 109 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col20.tblout 115548 0.725 131.67 35 0.0 40 154 1.0 29 34 0.92 0 159 0.0 44 108 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col21.tblout 112698 0.725 131.13 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col22.tblout 112698 0.725 131.13 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col23.tblout 112698 0.725 131.13 35 0.0 39 152 1.0 29 34 0.92 0 160 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col24.tblout 111865 0.725 131.13 35 0.0 39 152 1.0 29 34 0.92 0 159 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col25.tblout 111865 0.725 131.13 35 0.0 39 152 1.0 29 34 0.92 0 159 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col26.tblout 111865 0.725 131.13 35 0.0 39 152 1.0 29 34 0.92 0 159 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col27.tblout 112054 0.725 131.04 35 0.0 39 152 1.0 29 34 0.92 0 159 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col28.tblout 112159 0.725 131.04 35 0.0 39 152 1.0 29 34 0.92 0 159 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col29.tblout 111458 0.725 130.95 35 0.0 39 152 1.0 29 34 0.92 0 158 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col30.tblout 111458 0.725 130.95 35 0.0 39 152 1.0 29 34 0.92 0 158 0.0 44 104 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col31.tblout 113046 0.725 131.04 35 0.0 39 153 1.0 29 34 0.92 0 161 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col32.tblout 112532 0.725 131.04 35 0.0 39 153 1.0 29 34 0.92 0 160 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col33.tblout 112579 0.725 130.95 35 0.0 39 153 1.0 29 34 0.92 0 159 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col34.tblout 112579 0.725 130.95 35 0.0 39 153 1.0 29 34 0.92 0 159 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col35.tblout 112579 0.725 130.95 35 0.0 39 153 1.0 29 34 0.92 0 159 0.0 44 105 
../results/R06_hmmerTestCompareDataset/2019-05-28_001/msa_row21_col36.tblout 112579 0.725 130.95 35 0.0 39 153 1.0 29 34 0.92 0 159 0.0 44 105 
